record_id,speciesname,latitude,longitude,recordedby,datefound,determinedby,lifestage,sex,notes,rights,rightsholder,sourcelink
KSEM513135,Melissodes agilis,38.06083,-97.92944,Michener & Beamer,1949-09-04,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM513135
KSEM513175,Melissodes agilis,38.18056,-99.09833,Michener & Beamer,1949-09-09,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM513175
KSEM487874,Melissodes agilis, 38.3,-92.4,"Shinners, L",1948-08-08,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM487874
KSEM1575212,Melissodes agilis,38.97167,-95.18,"Brooks, R & Michener, CD",1984-09-03,,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=KSEM1575212
KSEM487662,Melissodes agilis,35.08444,-106.6506,"Michener, Charles",1935-09-01,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM487662
KSEM516067,Melissodes agilis,37.49472,-120.8456,"Snelling, Roy",1953-08-15,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM516067
KSEM487443,Melissodes agilis,40.015,-105.27,"Michener, Charles",1935-08-06,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM487443
KSEM513029,Melissodes agilis, 39.3,-101.7,"Williams, Francis",1910-10-14,,Adult,,"dates interpreted from Hunter, S.J. 1914. Historical Account [of the Department of Entomology at the University of Kansas"". The Kansas University Science Bulletin 8(1).",,,https://www.discoverlife.org/mp/20l?id=KSEM513029
KSEM513440,Melissodes agilis,35.81389,-109.3094,"Snow, Francis",,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM513440
KSEM513060,Melissodes agilis,37.98056,-101.7522,"LaBerge, Walley",1952-08-30,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM513060
KSEM487085,Melissodes agilis, 40.4,-112.7,"Ordway, Ellen",1959-08-18,"LaBerge, Walley",Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM487085
KSEM516089,Melissodes agilis,37.49472,-120.8456,"Snelling, Roy",1953-08-15,"LaBerge, Walley",Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM516089
KSEM512785,Melissodes agilis, 38.9,-95.3,Michener & Beamer,1949-08-18,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM512785
KSEM512867,Melissodes agilis, 38.9,-95.3,"Hoffmann, William",1920-08-24,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM512867
KSEM486920,Melissodes agilis,33.9925,-117.5156,"Beamers, LaBerge, Liang, Weiner, Wolf",1952-06-29,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM486920
KSEM516183,Melissodes agilis,37.49472,-120.8456,"Snelling, Roy",1952-07-25,"LaBerge, Walley",Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM516183
KSEM512859,Melissodes agilis,38.9717,-95.235,"Hanson, W",1955-09-23,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM512859
KSEM487489,Melissodes agilis,42.0006,-101.7614,"Michener, Charles",1969-09-03,"LaBerge, Walley",Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM487489
KSEM512800,Melissodes agilis, 38.9,-95.3,Michener & Beamer,1949-08-22,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM512800
KSEM512827,Melissodes agilis,38.9717,-95.235,"LaBerge, Walley",1954-08-25,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM512827
KSEM512876,Melissodes agilis,38.782189,-95.268964,"White, Jimmy",1950-09-19,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM512876
KSEM486962,Melissodes agilis, 38.4,-105.3,"Michener, Charles",1964-08-11,"LaBerge, Walley",Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM486962
KSEM1575201,Melissodes agilis,39.01256,-95.28763,"Brooks, Robert",1979-09-18,"Wright, Karen",Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=KSEM1575201
KSEM487930,Melissodes agilis,39.0997,-94.5783,"Shinners, L",1957-09-13,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM487930
KSEM516153,Melissodes agilis,37.49472,-120.8456,"Snelling, Roy",1952-07-25,"LaBerge, Walley",Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM516153
KSEM487887,Melissodes agilis, 42.2,-111.9,"Knowlton, George",1954-08-19,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM487887
KSEM487618,Melissodes agilis,35.77278,-105.2528,"Beamers, Liang, LaBerge",1952-07-19,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM487618
KSEM486967,Melissodes agilis,38.36556,-105.7572,"Michener, Charles",1964-08-11,"LaBerge, Walley",Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM486967
KSEM513362,Melissodes agilis,35.81389,-109.3094,"Snow, Francis",,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM513362
KSEM512825,Melissodes agilis,38.9717,-95.235,"LaBerge, Walley",1954-08-25,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM512825
KSEM487417,Melissodes agilis,37.04397,-107.8794,"Michener, Charles",1964-08-15,"LaBerge, Walley",Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM487417
KSEM516145,Melissodes agilis,37.49472,-120.8456,"Snelling, Roy",1952-07-25,"LaBerge, Walley",Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM516145
KSEM487095,Melissodes agilis, 40.4,-112.7,"Ordway, Ellen",1959-08-18,"LaBerge, Walley",Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM487095
KSEM513445,Melissodes agilis,35.81389,-109.3094,"Snow, Francis",,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM513445
KSEM487136,Melissodes agilis,40.76083,-111.8903,"Bohart, George",1949-08-04,,Adult,,R. Selander,,,https://www.discoverlife.org/mp/20l?id=KSEM487136
KSEM487192,Melissodes agilis,40.76083,-111.8903,"Beamer, Raymond",1964-08-19,"LaBerge, Walley",Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM487192
KSEM513456,Melissodes agilis,34.99095,-111.74254,"Snow, Francis",1902-08-13,,Adult,,"location and dates inferred from Snow, F.H. 1904. Lists of Coleoptera, Lepidoptera, Diptera and Hemiptera collected in Arizona by the entomological expeditions of the University of Kansas in 1902 and 1903. Kansas University Science Bulletin 2(12): 323-350.",,,https://www.discoverlife.org/mp/20l?id=KSEM513456
KSEM487929,Melissodes agilis,39.0997,-94.5783,"Shinners, L",1957-09-13,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM487929
KSEM513434,Melissodes agilis,35.81389,-109.3094,"Snow, Francis",,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM513434
KSEM512849,Melissodes agilis,38.9717,-95.235,"Mathewson, J",1952-08-31,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM512849
KSEM487900,Melissodes agilis,39.4736,-118.7764,Alcorn & Kendrick,1959-08-16,"LaBerge, Walley",Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM487900
KSEM486949,Melissodes agilis,32.02322,-109.0306,"Michener, Charles",1964-08-16,"LaBerge, Walley",Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM486949
KSEM513039,Melissodes agilis, 39.8,-101.7,"Williams, Francis",1910-10-14,,Adult,,"dates interpreted from Hunter, S.J. 1914. Historical Account [of the Department of Entomology at the University of Kansas"". The Kansas University Science Bulletin 8(1). ""3300 ft.""",,,https://www.discoverlife.org/mp/20l?id=KSEM513039
KSEM513426,Melissodes agilis,35.81389,-109.3094,"Snow, Francis",,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=KSEM513426
RJ43122,agilis, 40.4,-86.9,Cross Chandler,1958-08-15,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43122
RJ43108,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43108
RJ14959,agilis,41.174132,-87.100428,Jean RP,2003-08-15,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ14959
RJ43099,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43099
RJ43149,agilis, 40.4,-86.9,,1959-09-20,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43149
RJ43102,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43102
RJ16759,agilis,40.659838,-87.055429,Cross Chandler,1958-08-13,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ16759
RJ21913,agilis,41.080595,-86.891963,Cross Chandler,1958-08-13,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ21913
RJ10612,agilis,39.659841,-87.379222,Rob Jean,2018-08-28,Rob Jean,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ10612
RJ43131,agilis, 38.3,-87.6,Montgom BE,1958-09-09,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43131
RJ43089,agilis, 40.4,-86.9,Montgom BE,1954-07-13,LaBerge WE,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43089
RJ43116,agilis, 38,-87.8,,1958-07-03,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43116
RJ10611,agilis,39.659841,-87.379222,Rob Jean,2018-08-28,Rob Jean,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ10611
RJ22218,agilis,39.575352,-86.816148,Rob Jean,2018-07-11,Rob Jean,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ22218
RJ43112,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43112
RJ43091,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43091
RJ4451,agilis,39.658369,-87.473353,,1960-08-14,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ4451
RJ43139,agilis, 38,-87.8,,1958-10-03,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43139
RJ43104,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43104
RJ28762,agilis,39.638675,-86.240547,Rob Jean,2025-08-26,Rob Jean,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ28762
RJ16725,agilis,41.473095,-87.061141,,1949-09-01,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ16725
RJ43138,agilis, 38,-87.8,,1958-10-03,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43138
RJ43094,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43094
RJ43153,agilis, 40.4,-86.9,,1962-08-08,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43153
RJ43106,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43106
RJ43146,agilis, 38,-87.8,,1958-10-03,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43146
RJ43132,agilis, 38.3,-87.6,Montgom BE,1958-09-09,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43132
RJ43113,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43113
RJ43105,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43105
RJ43127,agilis, 40.4,-86.9,Cross Chandler,1958-08-15,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43127
RJ43081,agilis, 40.4,-86.9,Milliken HE,1949-08-08,LaBerge WE,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43081
RJ43115,agilis, 40.4,-86.9,Montgom BE,1957-09-08,,,,labeled Mel pennsylvanica,,,https://www.discoverlife.org/mp/20l?id=RJ43115
RJ43129,agilis, 38.7,-87.4,Montgom BE,1958-09-08,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43129
RJ43142,agilis, 38,-87.8,,1958-10-03,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43142
RJ43100,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43100
RJ43137,agilis, 38,-87.8,Montgom BE,1958-10-03,,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43137
RJ43156,agilis, 39.7,-86.8,Johnson MD,1975-09-06,,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43156
RJ43101,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43101
RJ43160,agilis, 39.7,-86.8,Johnson MD,1979-08-31,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43160
RJ43143,agilis, 38,-87.8,,1958-10-03,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43143
RJ43117,agilis, 40.4,-86.9,Cross Chandler,1958-08-15,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43117
RJ16761,agilis,40.659838,-87.055429,Cross Chandler,1958-08-13,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ16761
RJ16758,agilis,40.659838,-87.055429,Cross Chandler,1958-08-13,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ16758
RJ43096,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43096
RJ43114,agilis, 40.4,-86.9,Montgom BE,1956-08-31,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43114
RJ43155,agilis, 39.5,-87.4,Everly RT,1965-09-19,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43155
RJ43103,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43103
RJ43135,agilis, 38,-87.8,Chandler L,1958-09-16,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43135
RJ43126,agilis, 40.4,-86.9,Cross Chandler,1958-08-15,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43126
RJ43118,agilis, 40.4,-86.9,Cross Chandler,1958-08-15,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43118
RJ43128,agilis, 40.4,-86.9,Cross Chandler,1958-08-15,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43128
RJ43150,agilis, 40.4,-86.9,,1959-09-20,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43150
RJ43136,agilis, 38,-87.8,Chandler L,1958-09-16,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43136
RJ43084,agilis, 40.4,-86.9,Montgom BE,1952-07-28,Krombein,,,labeled Mel pennsylvanica,,,https://www.discoverlife.org/mp/20l?id=RJ43084
RJ43109,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43109
RJ4448,agilis,39.658369,-87.473353,,1960-08-14,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ4448
RJ43133,agilis, 38.3,-87.6,Montgom BE,1958-09-09,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43133
RJ43082,agilis, 40.4,-86.9,Montgom BE,1952-07-28,Krombein,,,labeled Mel pennsylvanica,,,https://www.discoverlife.org/mp/20l?id=RJ43082
RJ33873,agilis,41.606225,-85.848624,Rice Jim,1971-08-02,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ33873
RJ43092,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43092
RJ43151,agilis, 40.4,-86.9,,1959-09-20,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43151
RJ14006,agilis,38.997709,-87.183355,Scott PE,2010-07-16,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ14006
RJ43124,agilis, 40.4,-86.9,Cross Chandler,1958-08-15,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43124
RJ43087,agilis, 40.4,-86.9,Montgom BE,1952-07-28,Krombein,,,labeled Mel pennsylvanica,,,https://www.discoverlife.org/mp/20l?id=RJ43087
RJ43141,agilis, 38,-87.8,,1958-10-03,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43141
RJ14005,agilis,38.997709,-87.183355,Lin C,2010-07-16,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ14005
RJ43140,agilis, 38,-87.8,,1958-10-03,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43140
RJ22219,agilis,39.575352,-86.816148,Rob Jean,2018-07-11,Rob Jean,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ22219
RJ43148,agilis, 40.4,-86.9,Mumford R,1959-08-29,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43148
RJ22726,agilis,39.832627,-86.679932,Rob Jean,2018-07-16,Rob Jean,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ22726
RJ43088,agilis, 40.4,-86.9,Montgom BE,1952-07-28,Krombein,,,labeled Mel pennsylvanica,,,https://www.discoverlife.org/mp/20l?id=RJ43088
RJ43154,agilis, 38,-87.8,,1962-08-24,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43154
RJ16724,agilis,41.473095,-87.061141,,1949-09-01,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ16724
RJ43121,agilis, 40.4,-86.9,Cross Chandler,1958-08-15,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43121
RJ43085,agilis, 40.4,-86.9,Montgom BE,1952-07-28,Krombein,,,labeled Mel pennsylvanica,,,https://www.discoverlife.org/mp/20l?id=RJ43085
RJ43110,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43110
RJ43152,agilis, 40.4,-86.9,,1962-08-08,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43152
RJ16726,agilis,41.473095,-87.061141,,1949-09-01,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ16726
RJ22725,agilis,39.832627,-86.679932,Rob Jean,2018-07-16,Rob Jean,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ22725
RJ43083,agilis, 40.4,-86.9,Montgom BE,1952-07-28,Krombein,,,labeled Mel pennsylvanica,,,https://www.discoverlife.org/mp/20l?id=RJ43083
RJ4450,agilis,39.658369,-87.473353,,1960-08-14,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ4450
RJ43098,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43098
RJ43090,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43090
RJ13646,agilis,41.622815,-87.191702,Grundel R,2004-07-13,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ13646
RJ7086,agilis,41.10629,-87.440905,Jean RP,2001-07-08,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ7086
RJ16757,agilis,40.659838,-87.055429,Cross Chandler,1958-08-13,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ16757
RJ43147,agilis, 40.4,-86.9,Mumford R,1959-08-29,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43147
RJ43086,agilis, 40.4,-86.9,Montgom BE,1952-07-28,Krombein,,,labeled Mel pennsylvanica,,,https://www.discoverlife.org/mp/20l?id=RJ43086
RJ22217,agilis,39.575352,-86.816148,Rob Jean,2018-07-11,Rob Jean,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ22217
RJ14007,agilis,38.997709,-87.183355,Scott PE,2010-07-17,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ14007
RJ43130,agilis, 38.3,-87.6,Montgom BE,1958-09-09,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43130
RJ6143,agilis,41.599541,-87.446931,Rob Jean,2021-07-10,Rob Jean,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ6143
RJ43095,agilis, 40.4,-86.9,Montgom BE,1955-08-25,Mitchell TB,,,,,,https://www.discoverlife.org/mp/20l?id=RJ43095
RJ43134,agilis, 38.3,-87.6,Montgom BE,1958-09-09,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ43134
RJ7087,agilis,41.10629,-87.440905,Jean RP,2003-07-30,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ7087
RJ34246,agilis,40.120468,-85.4589,Rob Jean,2018-07-15,Rob Jean,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ34246
RJ4449,agilis,39.658369,-87.473353,,1960-08-14,Jean RP,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=RJ4449
RMY11028,Cresson 1878, 31.329,-109.264,RL Minckley,2001-07-23,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=RMY11028
RMY3743,Cresson 1878, 31.325,-109.265,K Toal,2000-08-08,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=RMY3743
RMY11021,Cresson 1878, 31.319,-109.280,RL Minckley,2001-08-25,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=RMY11021
RMY11023,Cresson 1878, 31.335,-109.267,RL Minckley,2001-08-10,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=RMY11023
RMY11025,Cresson 1878, 31.334,-109.268,RL Minckley,2001-08-03,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=RMY11025
RMY11031,Cresson 1878, 31.327,-109.264,RL Minckley,2000-08-15,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=RMY11031
RMY11030,Cresson 1878, 31.327,-109.264,RL Minckley,2000-08-15,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=RMY11030
RMY11029,Cresson 1878, 31.338,-109.262,RL Minckley,2001-07-18,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=RMY11029
RMY11027,Cresson 1878, 31.319,-109.280,RL Minckley,2001-08-04,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=RMY11027
RMY11022,Cresson 1878, 31.338,-109.261,RL Minckley,2001-08-10,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=RMY11022
RMY11024,Cresson 1878, 31.329,-109.255,RL Minckley,2001-08-07,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=RMY11024
RMY3744,Cresson 1878, 31.314,-109.250,K Toal,2000-08-16,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=RMY3744
RMY2402,Cresson 1878, 31.321,-109.211,A Romero,2001-08-27,,Adult,,,,,https://www.discoverlife.org/mp/20l?id=RMY2402
TAI5281,Melissodes agilis,39.06,-78.06,,,,Unknown,Male,,,,https://www.discoverlife.org/mp/20l?id=TAI5281
UCMS_ENT00030502,Melissodes agilis,41.28166,-72.81083,H. W. Winkley,1905-08-03,J. S. Ascher,,adult sex unknown,,,,https://www.discoverlife.org/mp/20l?id=UCMS_ENT00030502
UCMS_ENT00055473,Melissodes agilis,44.38838,-73.81542,"unknown, New York State Museum Collection",1888-08-18,J. S. Ascher,Adult,Female,,,,https://www.discoverlife.org/mp/20l?id=UCMS_ENT00055473
UCMS_ENT00055478,Melissodes agilis,44.19888,-73.78194,"unknown, New York State Museum Collection",1889-08-05,J. S. Ascher,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=UCMS_ENT00055478
UCMS_ENT00031793,Melissodes agilis,41.28166,-72.81083,H. W. Winkley,1904-08-03,J. S. Ascher,,adult sex unknown,,,,https://www.discoverlife.org/mp/20l?id=UCMS_ENT00031793
UCMS_ENT00042301,Melissodes agilis,41.40806,-72.90167,K. Stoner,2005-08-18,S. Droege,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=UCMS_ENT00042301
UCMS_ENT00031795,Melissodes agilis,41.86666,-72.44944,H. L. Viereck,1905-08-23,J. S. Ascher,,adult sex unknown,,,,https://www.discoverlife.org/mp/20l?id=UCMS_ENT00031795
UCMS_ENT00055472,Melissodes agilis,44.21611,-73.59027,"unknown, New York State Museum Collection",1904-08-26,J. S. Ascher,Adult,Female,,,,https://www.discoverlife.org/mp/20l?id=UCMS_ENT00055472
UCMS_ENT00030500,Melissodes agilis,41.33055,-72.97166,W. E. Britton,1905-08-03,J. S. Ascher,,adult sex unknown,,,,https://www.discoverlife.org/mp/20l?id=UCMS_ENT00030500
UCMS_ENT00037208,Melissodes agilis,41.40583,-72.90472,T. Zarrillo,2009-08-10,S. Droege,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=UCMS_ENT00037208
UCMS_ENT00030503,Melissodes agilis,41.95527,-72.82861,W. E. Britton,1924-09-03,J. S. Ascher,,adult sex unknown,,,,https://www.discoverlife.org/mp/20l?id=UCMS_ENT00030503
UCMS_ENT00030498,Melissodes agilis,41.33055,-72.97166,W. E. Britton,1905-08-03,J. S. Ascher,,adult sex unknown,,,,https://www.discoverlife.org/mp/20l?id=UCMS_ENT00030498
UCMS_ENT00028387,Melissodes agilis,41.22222,-73.05638,Geo. Dimmock,,J. S. Ascher,,adult sex unknown,,,,https://www.discoverlife.org/mp/20l?id=UCMS_ENT00028387
UCMS_ENT00039368,Melissodes agilis,41.47027,-72.87388,T. Zarrillo,2009-08-27,Tracy Zarrillo,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=UCMS_ENT00039368
UCMS_ENT00042304,Melissodes agilis,41.40806,-72.90167,K. Stoner,2005-08-10,S. Droege,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=UCMS_ENT00042304
UCMS_ENT00031792,Melissodes agilis,41.28166,-72.81083,H. W. Winkley,1904-08-03,J. S. Ascher,,adult sex unknown,,,,https://www.discoverlife.org/mp/20l?id=UCMS_ENT00031792
UCMS_ENT00039163,Melissodes agilis,41.32556,-72.72778,C. T. Maier,2009-08-01,J. S. Ascher,,adult sex unknown,,,,https://www.discoverlife.org/mp/20l?id=UCMS_ENT00039163
UCMS_ENT00030501,Melissodes agilis,41.33055,-72.97166,W. E. Britton,1905-08-03,J. S. Ascher,,adult sex unknown,,,,https://www.discoverlife.org/mp/20l?id=UCMS_ENT00030501
